sha,client,author_date,year,subject,weight,security_relevant,defect_class,disclosure,confidence,evidence,why,classified
f73fea4ca0cfd6830e4f36f756a264487f8f1310,prysm,2024-05-08T15:09:50+08:00,2024,Update to go 1.22 compatible version,204.47355769230768,False,none,none,1.0,+          go install github.com/securego/gosec/v2/cmd/gosec@v2.19.0,"This commit merely bumps the version of a security scanner used in CI, which is a build/CI change and does not fix any defect in the client code.",True
1272b9e18606ee241a1215839dc77867bc193b22,prysm,2024-05-15T12:29:38-05:00,2024,eip-7251: process_pending_balance_deposits (#14002),204.47355769230768,False,none,none,0.85,"+func ProcessPendingBalanceDeposits(ctx context.Context, st state.BeaconState, activeBalance math.Gwei) error {","This is a new file implementing EIP-7251 pending balance deposit processing — a feature addition, not a fix to an existing defect.",True
23594520c47a3d5f98900aabe419a819976b3ab2,prysm,2024-05-17T17:34:25+08:00,2024,Unmarshal Uncorrectly,204.47355769230768,True,state_corruption,silent,0.7,-		if err := peerRecord.Load(CustodySubnetCount(custodyBytes)); err != nil {,"Passing a value instead of a pointer to Load prevents the custody subnet count from being populated, causing the node to read an incorrect custody count of zero for peers, potentially leading to data availability failures.",True
3d5b1a0c43c196d1acbedc7cfd6be87af9407c00,prysm,2024-05-21T09:53:36-05:00,2024,return entire bid from builder getter,204.47355769230768,False,none,none,0.8,"+func setExecutionData(ctx context.Context, blk interfaces.SignedBeaconBlock, local *blocks.GetPayloadResponse, builderPayload interfaces.ExecutionData, builderKzgCommitments [][]byte, builderBoostFactor primitives.Gwei) error {","The commit refactors the builder payload getter to return the entire bid and updates the function signatures and callers accordingly, with no clear security fix.",True
0d71dbc07bfb974d35f02a7c6feef6b40c7c7b91,prysm,2024-06-04T10:47:03+02:00,2024,Fix Nishant's comment.,204.47355769230768,True,memory_safety,silent,0.9,+	if len(dataColumnSideCars) == 0 {,"The diff adds a guard against an empty dataColumnSideCars slice, which previously would lead to a nil pointer dereference panic when computing blobCount.",True
c2acf7ce18aa8c3b914babb5f89bb251d637219c,prysm,2024-06-20T09:12:49-07:00,2024,PeerDAS: move custody subnet count into helper function (#14117),204.47355769230768,False,none,none,0.95,+func CustodySubnetCount() uint64 {,"This is a pure refactor extracting duplicated custody subnet count logic into a shared helper function, with no change to behavior.",True
8a0aa474a616939cdc119afdb79682cc5acfa75d,prysm,2024-06-24T08:37:24+08:00,2024,Add new builder metric,204.47355769230768,False,none,none,0.95,blobInclusionCounter.Add(float64(blobsIncluded)),"This commit merely restructures Prometheus metrics by splitting a labeled counter into two counters, which is an observability change with no correctness or security consequence.",True
ed261812367bd0c0e299f54da5a76923aa99ebd3,prysm,2024-06-24T16:18:47+08:00,2024,Add Readme,204.47355769230768,False,none,none,1.0,+ # BlobWatcher,"This commit only adds a README documentation file for a monitoring tool, with no code changes or defect fixes.",True
9daba29e6c7a7ab700f69b4a55dcfa67be56c9d1,prysm,2024-07-04T07:45:41-07:00,2024,Remove inclusion list from epbs,204.47355769230768,False,none,none,0.9,-	PreviousInclusionListSlot() primitives.Slot,"This commit removes inclusion list fields and methods from the ePBS state as a feature/refactor removal, not a fix for a security-relevant defect.",True
acbd2a1cd2bc172802f377b0ea6d2a416ffd5b50,prysm,2024-07-29T09:55:17-03:00,2024,Add ePBS to state (#13926),204.47355769230768,False,none,none,0.95,+type ReadOnlyEpbsFields interface {,"This commit adds new ePBS interfaces and state fields, which is a feature addition rather than a fix for any existing defect.",True
f7eb77e5f06efce9b97d341bb671429bb4d800cf,prysm,2024-08-13T15:36:49-05:00,2024,addressing feedback and fixing linting,204.47355769230768,False,none,none,0.95,"-			ci, err := a.GetCommitteeIndex()","The diff only modifies logging fields and fixes a linting issue with an unused context variable, neither of which affects consensus, availability, or state integrity.",True
99482a46866eaadd237845575d8a094f20eee138,prysm,2024-08-19T08:43:23-07:00,2024,Signed execution payload header for sync,204.47355769230768,False,none,none,0.95,+// SaveSignedExecutionPayloadHeader saves the signed execution payload header to the cache.,This commit adds a new feature (signed execution payload header cache and related interface methods) rather than fixing any existing defect.,True
8aef58417a2330479bd36d1f680fd5ad7c475b82,prysm,2024-08-28T15:35:41-03:00,2024,fix double import,204.47355769230768,False,none,none,1.0,"-	eth ""github.com/prysmaticlabs/prysm/v5/proto/prysm/v1alpha1""","This commit merely removes a duplicate import alias for the same package and standardizes its usage, which is a refactor with no correctness or security impact.",True
da64486624008b3aa69c15f661c9d85f682d37f0,prysm,2024-09-01T18:38:57+02:00,2024,update usecases,204.47355769230768,False,none,none,0.8,if block.Block().Version() == version.Altair || block.Block().Version() == version.Bellatrix {,"This commit adds support for version-specific light client header construction (Altair/Bellatrix vs post-Bellatrix with execution payload fields), which is a feature addition rather than a fix for a security-relevant defect.",True
2f14fe4b3ebb2e0923b3cf3fcad676fa579e45db,prysm,2024-09-06T13:18:29+02:00,2024,revert remove redundant nil check,204.47355769230768,True,memory_safety,silent,0.85,+	if finalizedBlock != nil && !finalizedBlock.IsNil() {,"Re-adding the nil check prevents a nil-pointer dereference panic when finalizedBlock is nil, which would crash the node.",True
16f2350e6a5dc871374e4ee8018ddab15b79181a,prysm,2024-09-10T08:08:50-03:00,2024,Handle execution payload insertion in forkchoice (#14422),204.47355769230768,True,consensus_divergence,silent,0.7,+	if err := s.insertPayloadEnvelope(envelope); err != nil {,"The ReceiveExecutionPayloadEnvelope handler previously skipped inserting the payload into forkchoice entirely (only a TODO placeholder), meaning the node's forkchoice state would diverge from peers that correctly track execution payloads.",True
2de010beba02246571f8cff633dab850c986b5bc,prysm,2024-10-08T13:19:10-05:00,2024,update to latest version of our fastssz fork,204.47355769230768,False,none,none,0.8,- github.com/prysmaticlabs/fastssz v0.0.0-20240620202422-a981b8ef89d3,"This is a dependency version bump of the fastssz fork with regenerated code; the changelog itself describes it as a 'version bump (better error messages)', not a security fix.",True
6aac8f9854df676dbc46127219a702a803ded5de,prysm,2024-10-09T16:25:43+08:00,2024,Update pubsub.go,204.47355769230768,False,none,none,0.99,-	gParams.Dhi = gossipSubDhi,This is a whitespace-only indentation fix (spaces to tab) with no functional or correctness change.,True
7146aebbba3b2fc8788e4e6eb7cf76c88acabdf6,prysm,2024-10-22T09:43:31+07:00,2024,changelog <3,204.47355769230768,False,none,none,1.0,+- Updated the `beacon-chain/monitor` package to Electra. [PR](https://github.com/prysmaticlabs/prysm/pull/14562),The diff only modifies a changelog file and adds a documentation line; no code defect is fixed.,True
0258c2ea65652a7595bfaa9fb67fe2f6a2c6847e,prysm,2024-10-24T20:07:29-05:00,2024,Compress pkg_tar,204.47355769230768,False,none,none,0.95,"+        extension = ""tar.gz"",","This is a build/packaging change that compresses the OCI image tarball, with no effect on consensus, availability, fund integrity, or operator safety.",True
24edeebf6b47a11275baa85a8fe71d4e45673958,prysm,2024-11-25T16:16:30-03:00,2024,keep a map of added pubkeys,204.47355769230768,True,consensus_divergence,silent,0.85,"_, found := pubKeyMap[bytesutil.ToBytes48(pendingDeposit.PublicKey)]","The fix changes the 'found' check from a state validator lookup to a within-batch pubkey deduplication map, preventing duplicate deposits for the same pubkey in a single batch from being processed inconsistently across nodes, which could cause consensus divergence.",True
fd296d971ad552945aa086887c3708eb8ba0a44a,prysm,2024-11-29T15:53:34+01:00,2024,don't check bits after Electra,204.47355769230768,False,none,none,0.7,-	if !attestation.IsSingle() && len(attestation.GetAggregationBits()) == 0 {,"This is a feature adaptation for the Electra fork (single attestations don't use aggregation bits), not a fix for a security-relevant defect in existing behavior.",True
ae36630ccdcb67a3075b01d95bca96813cfc9609,prysm,2024-12-03T16:08:19-05:00,2024,Raise http body limit for fetching genesis state on Holesky (#14689),204.47355769230768,True,resource_exhaustion,silent,0.8,"+	c, err := beacon.NewClient(beaconNodeHost, client.WithMaxBodySize(client.MaxBodySizeState))","The genesis sync initializer was using the default 8MB HTTP body limit, which is too small for the Holesky genesis state, causing node initialization to fail; this fix applies the larger 512MB limit.",True
a3c0a02e1660ce89a8acaf4aef345257343c2cc4,prysm,2024-12-11T17:22:17-05:00,2024,fix failing test,204.47355769230768,False,none,none,0.95,diff --git a/beacon-chain/cache/attestation_test.go b/beacon-chain/cache/attestation_test.go,"The commit only modifies a test file, adjusting test fixtures to set an aggregation bit, with no production code change.",True
0772e04c72bb0314e5466c8b13e70bf9fff84005,prysm,2024-12-27T18:03:18+01:00,2024,fix gossip issues,204.47355769230768,True,consensus_divergence,silent,0.8,"+	committee, err := helpers.BeaconCommitteeFromState(ctx, preState, att.GetData().Slot, committeeIndex)","The committee was previously computed using the attestation's own committee index (0 for Electra) inside the validation function, but is now computed using the correct committeeIndex parameter, fixing a consensus-relevant attestation validation divergence for Electra single attestations.",True
476ae33dce51d8ba99b0155d45cd4201f4ac0eeb,prysm,2024-12-30T11:57:37+01:00,2024,Update proto/prysm/v1alpha1/attestation.proto,204.47355769230768,False,none,none,1.0,"-// Phase0, Bellatrix, Capella & Deneb",This is a documentation-only comment change in a proto file adding Altair to a list of named upgrades; no code or behavior is modified.,True
927a914c8ff99b409cfa9ff364d9d72b4ffc3ecd,prysm,2025-01-09T20:06:17+01:00,2025,remove fulu test,204.47355769230768,False,none,none,1.0,"-	t.Run(""fulu"", func(t *testing.T) {","The commit only removes a test case from a test file, which is a test-only change with no impact on production code or security.",True
046f8c7e3e86119369d58c2d413084446581c441,prysm,2025-02-06T12:48:13-06:00,2025,gofmt,204.47355769230768,False,none,none,1.0,-		if merged.DefaultConfig.Builder != nil && merged.DefaultConfig.Builder.Enabled && merged.DefaultConfig.Builder.GasLimit == 0 && gasLimitOnly == nil {,This is a gofmt whitespace/indentation fix with no logic change.,True
2d9ac5016ecaed53270e99f8e007435df37bffbb,prysm,2025-02-06T12:57:47-06:00,2025,fixing test,204.47355769230768,False,none,none,0.8,"+		merged.DefaultConfig.Builder = processBuilderConfig(merged.DefaultConfig.Builder, builderConfig, gasLimitOnly)","This reorders a config-processing call relative to a warning log check to correct warning behavior, with no demonstrated impact on consensus, availability, fund/state integrity, or operator safety.",True
f3dc3e2885d85f3701401932f5cac6ab8cfeb924,prysm,2025-02-24T17:01:10-06:00,2025,Remove unused method,204.47355769230768,False,none,none,0.95,-// AdmissibleCustodySamplingPeers returns a list of peers that custody a super set of the local node's sampling columns.,"This commit simply removes an unused method and adds documentation notes, with no defect being fixed.",True
97b51a733927f285497059f4ce5a04a3e1f0d5f8,prysm,2025-02-26T08:13:20-07:00,2025,Calculate max epoch and churn for slashing once,204.47355769230768,True,consensus_divergence,silent,0.85,"-	maxExitEpoch, churn := MaxExitEpochAndChurn(s)",Moving the maxExitEpoch and churn calculation from inside per-validator SlashValidator to once before the loop fixes a consensus divergence where recalculating churn after each slashing in a block would produce different exit epochs than the spec intends.,True
c089941571bd64e0805535882ca24391144b08bf,prysm,2025-03-04T18:57:41+08:00,2025,Fix Block Decoding,204.47355769230768,True,input_validation,silent,0.6,"b, err := unmarshalBlock(ctx, enc)","The old code used a generic decode that failed to properly unmarshal versioned blocks (e.g., Bellatrix), causing errors in slot-by-block-root lookups used during state retrieval after deletion, affecting node availability.",True
123de92e2481bc1d0036f1f84de6101e51e4e0f6,prysm,2025-03-06T08:10:57-06:00,2025,"fix bug where input slice is modified, with test",204.47355769230768,True,state_corruption,silent,0.7,"-	return append(roots[:rEnd-32], roots[rEnd:]...), nil","The old code mutates the caller's input slice via in-place append, corrupting state that may be used elsewhere.",True
1b6592dad03d2c27b2086dccc8a4809414f36345,prysm,2025-03-20T15:08:06-05:00,2025,optimizing if statement check and fixing wallet open on web enable,204.47355769230768,False,none,none,1.0,-	// Custom Check For Web3Signer,"The diff only removes comments and blank lines without changing any functional code, so no security defect is fixed.",True
